Date,entireTweets,
2020-04-15 2:46:39,"RT @soylamorsa92: @alferdez  el dólar a 113, bien, vamos bien señor presidente!! Acuerdese que en octubre vencen los bonos cortos! #Estalla…",
2020-04-15 2:45:35,Se viene un celu nuevo y una notebook #saqueo,
2020-04-15 2:45:04,RT @EleterNautax: El impuesto Patrea? y si liquidamos los bienes embargados a la corrupción? Esto es un verdadero  #Saqueo @SabinaFrederic…,
2020-04-15 2:43:12,RT @Ppommey: Ciberpatrullaje: le abren una causa a un joven por twittear la palabra saqueo Este es el ministerio de la persecución que…,
2020-04-15 2:41:29,"""Sigue en pie lo del saqueo, no?"", el tuit que le valió una causa judicial a un joven de Balcarce - https://t.co/lJUGNco5ki",
2020-04-15 2:40:49,@patriciodm81 @Alma9118 Esto es saqueo los K estan saqueando el pais,
2020-04-15 2:40:08,#saqueo sería gracioso si no fuera tan violenta y torpe la situación. https://t.co/EieBqcOQEp,
2020-04-15 2:39:53,Por qué lo meten presos a los que escriben Duhalde y No saqueó ?,
2020-04-15 2:38:29,"RT @JuanitoCel: ""Algo habrán tuiteado""#saqueo",
2020-04-15 2:36:32,"""Algo habrán tuiteado""#saqueo",
2020-04-15 2:34:56,"Por favor tengan mucho cuidado con lo que escriben, que este gobierno que es realmente la dictadura no permite escribir ciertas palabras. Por ejemplo: Lo de Nestor fué saqueo. Robar con las compras de alimentos es peor que saquear supermercados. Gobierno de fascistas.",
2020-04-15 2:34:14,"Le negaron el IFE y según la científica de seguridad el acusado insitó al saqueo, se activó el ciberpatrulla y fueron hasta la casa en Balcarce🤦‍♂️🚨🙏✌ https://t.co/WYY78ctc3h",
2020-04-15 2:33:51,@Cosmonauta2016 @todonoticias Una cosa es decir saqueo y otra amenazar de muerte a un presidente o meterse con una niña,
2020-04-15 2:33:23,@el_bru La casa del saqueo,
2020-04-15 2:30:53,"Y ya fue, que pinte saqueo ndeahh",
2020-04-15 2:29:58,"Y por último #Saqueo a Medianoche, del afamado director Quentin Masters https://t.co/fopfkcPUnf",
2020-04-15 2:29:56,"#Saqueo Saqueo en la ciudad, dirigida por Alain Cavalier https://t.co/ICJTiMBGKs",
2020-04-15 2:29:55,También recomiendo #Saqueo al sol – dirigida por John Farow https://t.co/HucRALm1VY,
2020-04-15 2:29:53,Otro de los documentales que recomiendo es “Los ojos cerrados de América Latina (#saqueo y contaminación de América Latina)”  - de Manuel Mirra https://t.co/S7crBpO7kO,
2020-04-15 2:29:51,"Linda noche para ver Memoria del #saqueo , el documental de Pino Solanas https://t.co/HIq0esMmM1",
2020-04-15 2:28:38,@Solanopo incitó al saqueo,
2020-04-15 2:27:32,"@escarto2011 @nbg__ Agitar el saqueo está mal en cualquier momento y con cualquier gobierno! La típica del peronismo Kirchnerismo se la pasaron  4 años de Macri, agitando el saqueo , asustaban con el coralito e integraban el club del helicoptero;y ahora se sorprenden y lo ven mal? Hipocresia.",
2020-04-15 2:23:23,RT @st_juaq: #saqueo Che sigue en pie esto no? meStoy quedando SIN VIVERES NEGRYS SI YO VOY A SAQUEAR PORQUE YO SAQUEO POR QUE SAQUEAR CURA…,
2020-04-15 2:23:13,"@crisgbv @C5N @juan_amorin @Gatosylvestre Saqueo le estoy pegando a la billetera y a la heladera, todo flaquito salvo mi buzarda",
2020-04-15 2:22:09,@GaehwilerA @el_bru Un saqueo esperanzaEl saqueo contraatacaEl saqueo del jediEl saqueo fantasmaEl saqueo de los clonesEl saqueo de los sithEl despertar del saqueoLos últimos saqueosEl ascenso del saqueo,
2020-04-15 2:18:49,RT @Nativamericana: #saqueo Si @alferdez   va a haber saqueos si la gente no puede comer. Vanoli está dando muchas vueltas para pagar los $…,
2020-04-15 2:17:58,RT @AtoSoria_ucr: ¿Ciber patrullaje? ¿Abrir una causa a un pibe que puso en tw la palabra saqueó?. “El silencio es salud” era el slogan de…,
2020-04-15 2:17:54,RT @rmorales1295: Le abrieron una causa a un pibe por tuitear saqueo... que bien te veo Argentina...,
2020-04-15 2:17:51,Juan Carlos de Pablo en #MesaChica de José del Rio - 14/04/20 • Actualidad En Foco https://t.co/ISKBzdMtDj #EstallaElDolar #TwitterComunista #TrollsLasPelotas #saqueo Reutemann #NiDespidosNiRebajasSalariales Gerardo Morales #GraciasMilei  #MartesIntratable #BastaBaby,
2020-04-15 2:17:45,"@A24COM El gobernador @Kicillofok  está designando cargos en la Pcia de Bs As, al por mayor.Está publicado en el Boletín Judicial. La pregunta es: si sigue la #dictadura, ¿cómo vamos a salir de este kilombo con el capricho de CFK con un Senado por videoconferencia?#Saqueo #coronavirus",
2020-04-15 2:17:21,"RT @Fernandita2914: Algunos se roban un PBI y ahí andan.. libres como el viento, en cambio otros tuitean la palabra “saqueo” y lo viene a d…",
2020-04-15 2:16:40,José Luis Espert en #MesaChica de José del Rio -14/04/20 • Actualidad En Foco https://t.co/0hG9KEeNwA #EstallaElDolar #TwitterComunista #TrollsLasPelotas #saqueo Reutemann #NiDespidosNiRebajasSalariales Gerardo Morales #GraciasMilei  #MartesIntratable #BastaBaby #AnimalesSueltos,
2020-04-15 2:15:22,"RT @RobinLALAL: Como oposición se llenaban la boca con el robo de las tarifas, ahora que sos gobierno te cagas para bajarlas, un pibe twite…",
2020-04-15 2:15:10,"#TerapiaDeNoticias con ""Pancho"" Olivera – 14/04/20 • Actualidad En Foco https://t.co/pWtbs3pLEE #EstallaElDolar #TwitterComunista #TrollsLasPelotas #saqueo Reutemann #NiDespidosNiRebajasSalariales Gerardo Morales #GraciasMilei #MartesIntratable #BastaBaby #AnimalesSueltos",
2020-04-15 2:14:51,"#saqueo Si @alferdez   va a haber saqueos si la gente no puede comer. Vanoli está dando muchas vueltas para pagar los $10.000 , no actualiza la pagina Mi Anses para los tiempos del coronavirus y posterga los pagos. La gente tiene hambre, te votamos porque CFK lo dijo, honrala.",
2020-04-15 2:14:25,@el_bru LO QUE EL SAQUEO SE LLEVÓ,
2020-04-15 2:13:53,"@OfeFernandez_ Y vos felíz!!! Que pedazo de inútil!!!Aquí está el #saqueo, tenerte a vos sentada como diputada... Ese es el #ErrorInvoluntario",
2020-04-15 2:13:01,@sxfis porque un pibe puso saqueo y le abrieron una causa de 2 a 6 años creo jsjsjsjs,
2020-04-15 2:11:22,RT @EmiSoulOk: Esto sí es verdadero #SAQUEO K.Mientras tanto en Argenzuela #EstallaElDolar y Twitter oculta los TT #TwitterComunista Divi…,
2020-04-15 2:09:30,"@tatobrc Nooooo. Era un chiiiste, era un chiiiiste. El pesa 105 y yo 90. Y ya que estamos ciberpatrullados, saqueo. Listo, lo dije",
2020-04-15 2:08:42,@twtDAV @anitaskywalker Y si escribo SAQUEO qué pasa?,
2020-04-15 2:07:39,No sé conformaron con destruir al país y llenarse de guita. Fueron obscenos con el saqueo pro. #MacrismoResidual,
2020-04-15 2:05:44,"Tranqui, el estado te cuida. https://t.co/P8XpWx5GQE",
2020-04-15 2:04:36,"@alferdez  el dólar a 113, bien, vamos bien señor presidente!! Acuerdese que en octubre vencen los bonos cortos! #EstallaElDolar #EstallidoSocial  #Saqueo #PatrullameLaChota  #GraciasMilei #TwitterComunista",
2020-04-15 2:00:32,#saqueo @alferdez sos el peor presidente de Argentina que jamás existió!! Se viene el estallido social #GraciasMilei #TwitterComunista #PatrullameLaChota,
2020-04-15 1:59:53,#saqueo saqueo saqueo saqueo y de nuevo saqueo ...vengame a buscar hijos de puta,
2020-04-15 1:59:36,#saqueo Che sigue en pie esto no? meStoy quedando SIN VIVERES NEGRYS SI YO VOY A SAQUEAR PORQUE YO SAQUEO POR QUE SAQUEAR CURA EL HAMBRE Y DIRÉ LA PALABRA SAQUEO LAS VECES QUE SEAN NECESARIAS #ciberpatrullaje  #CiberpatrullameLaChota,
2020-04-15 1:56:31,"RT @VickyngaQueen: El saqueo que hacen los gobiernos sobre el patrimonio de los ciudadanos, no es delito?",
2020-04-15 1:55:24,"Como oposición se llenaban la boca con el robo de las tarifas, ahora que sos gobierno te cagas para bajarlas, un pibe twitea una pavada sobre saqueo y lo vas a buscar, pero con los que saquearon de verdad el país, trabajas codo a codo.Si esta es tu social democracia es un saco.",
2020-04-15 1:53:27,"RT @te__verde: che que onda los que no cobramos el bono de 10mil pesos, sigue en pie lo del saqueo no?",
2020-04-15 1:53:26,- Un pibe llama a hacer un saqueo: va preso. - Un pibe llama a expropiar tierras: no pasa nada.,
2020-04-15 1:50:54,"RT @juditchenau: Asi es, este fue un Saqueo. Pero cuando viene del gobierno todo se puede.",
2020-04-15 1:50:28,@el_bru Fiebre de saqueo por la noche,
2020-04-15 1:50:06,@diego60801532 Si decís saqueo te cae la CyberPatrulla. No digas saqueo porque si decís saqueo vienen a buscarte para castigarte por decir saqueo porque no les gustas que digas saqueo.,
2020-04-15 1:49:36,"Asi es, este fue un Saqueo. Pero cuando viene del gobierno todo se puede. https://t.co/lBjqIIvzp7",
2020-04-15 1:49:22,"“Mirá lo que te digo”, de Luis Majul – 14/04/20 • Actualidad En Foco https://t.co/vudXuRADdr #EstallaElDolar #TwitterComunista #TrollsLasPelotas #saqueo Reutemann #NiDespidosNiRebajasSalariales Gerardo Morales #GraciasMilei #MartesIntratable #BastaBaby #NadaPersonal https://t.co/SZWgQIE3sm",
2020-04-15 1:49:09,"Este es el #saqueo, aquí está el #ErrorInvoluntario políticos inútiles, corruptos, parásitos y viviendo como reyes y un médico salvando vidas viviendo como un mendigo!!! https://t.co/6Pd4Zp55q5",
2020-04-15 1:48:51,@sxfis entre a tw y vi como tendencia saqueo me re emocioné,
2020-04-15 1:47:55,"es verdad que le abrieron una causa judicial a un pibe por Twittear saqueo?es una vergüenza eh,me extraña que se repitan errores de la peor gestión que vio este pais,que fue la de Macri. Yo vote a Alberto,y lo volvería a hacer,pero los responsable de eso deben dar explicaciones",
2020-04-15 1:47:36,"@russi_mauro @silvinamarq Ahi ☝ la nacion, y aca 👇 clarinhttps://t.co/nKx7WQWl0Y",
2020-04-15 1:47:24,"Ciberpatrullaje: hizo un chiste en Twitter y le abrieron una causa por intimidación. El fiscal Rodolfo Moure afirmó a @todonoticias que “no está procesado por usar la palabra ‘saqueo’, sino que en un contexto como el actual, podía ser una situación de peligro”. https://t.co/Gk3pJ7iJc7",
2020-04-15 1:47:21,"RT @unavidatirada: Bueno gente, no se olviden de saqueo la basura y desinfectar la bolsa",
2020-04-15 1:44:38,RT @todo_EDLP: Cómo que no puedo decir saqueo en un tweet? https://t.co/EQEF9gIQ6r,
2020-04-15 1:44:29,"Bueno gente, no se olviden de saqueo la basura y desinfectar la bolsa",
2020-04-15 1:43:57,"@JuanitoSay Es muy dudable que vaya preso por eso y es repudiable también el accionar del ciber patrullaje, pero hablar de saqueo, en medio de una pandemia, cuando en una ciudad hasta apuñalaron a una comerciante para cometer ese delito no es lo mejor.",
2020-04-15 1:43:56,@el_bru Saqueo Americano.,
2020-04-15 1:41:56,Va a ser un #saqueo tremendo a las libertades!!! https://t.co/hfH4sWdKea,
2020-04-15 1:41:17,@valeriafgl @myriambregman Por eso dije! No me pareció que insite al saqueo.,
2020-04-15 1:41:13,"@victorfyt NO EL DIJO CASI POR VENGARSE , SI SEGUÍA EN PIE LO DEL SAQUEO,!! SUPONGO QUE SE REFERÍA A SAQUEAR SUPERMERCADOS Y OTROS",
2020-04-15 1:40:49,RT @MoniOeste: #twittercomunista  #TwitterCensura #ciberpatrullaje Naaa...no jodan che...Gobierno más democrático que los K...no se consig…,
2020-04-15 1:40:37,cómo van a meter preso a un twittero por decir SAQUEO pudiendo meter presos a los que votan a shrek 2 sobre ratatouille,
2020-04-15 1:38:14,"RT @ZetaOrlando: NO puede haber abusos policiales en las calles, ni persecución judicial por hacer bromas en las redes.Kevin, de 21 años,…",
2020-04-15 1:37:24,"Me cansaron. Si hacés apología del saqueo en una red social bancate tener quilombos. Si es una joda y sos pelotudo, te tenés que joder por pelotudo, cerrarán tu causa y aprenderás que hay consecuencias por tus acciones pelotudas.",
2020-04-15 1:36:32,"Vayan a buscar a los que la fugaron hoy y ayer vieja, no a un pibito que dice la palabra saqueo.",
2020-04-15 1:36:31,@el_bru Saqueos del saqueo ahre,
2020-04-15 1:36:19,RT @FabiandeRH: Chicos hasta aquí llego ni amor y mi humor si ya no puedo escribir saqueo.¿Cuál será la próxima palabra prohibida?Empie…,
2020-04-15 1:35:49,Dicen que si pones SAQUEO en twitter viene @SabinaFrederic con un montón de policías malgastando recursos estatales para meterte en cana. #saqueo ustedes entienden? La KGB del subdesarrollo preocupados por twitter!,
2020-04-15 1:35:37,@clonazepunkk Hay que buscar a los de la corrida y hacerlos mierda. Pero si un pibe hace apología del saqueo hay que aplaudirlo? No comparto,
2020-04-15 1:35:14,"RT @MovimientoSepa: El peor gobierno de la historia tendrá que reabrir los bancos en algún momento, por eso hay que cosechar el yuyo y evit…",
2020-04-15 1:35:04,El Gobierno de Cientificos la Asociacion Ilicita y la Banda Descendientes de Antepasados 70s con CV de Secuestros Asaltos Atentados Bombas Cobardes Buchones Traidores y Asesinos mismos de la Decada Robada Embolsada y Lavada hacen CiberPatrulla a Pibe por la palabra SAQUEO=IRONIAK,
2020-04-15 1:34:34,"Joden con la palabra #saqueo, pero se olvidan los que ""amenazaron"" a Macri en joda tambien, fueron buscados y detenidos, se olvidaron?  https://t.co/ENnMVeNKDA",
2020-04-15 1:34:13,Saqueo https://t.co/w1xxFdrkb7,
2020-04-15 1:33:46,Cómo que no puedo decir saqueo en un tweet? https://t.co/EQEF9gIQ6r,
2020-04-15 1:32:54,Es moooy fuerte esto. 😱But... Real.Lo de los bancos es un mini #saqueo. https://t.co/sV6dPOb7GR,
2020-04-15 1:32:21,"¿""Pensarse en CLAVE DE GÉNERO""? ... y acá los tenés a éstos IDEOLOGIZANDO hasta un Virus. Éstos SON LA PESTE, el #Saqueo de cerebros más grande de la historia. https://t.co/YVP33UKRLX",
2020-04-15 1:31:13,"No te ponen preso por poner #saqueo, el pibe dio a entender que SI SEGUIA EN PIE, tiene que dar explicaciones de lo que estaba organizando.",
2020-04-15 1:30:39,"RT @Aenfoco: #MomentoPagni: ¿El malo del barrio?"", en Telenoche - 14/04/2020 • Actualidad En Foco https://t.co/YMWHv8ELsh #EstallaElDolar #…",
2020-04-15 1:30:35,#saqueo avisen cuando que me estoy quedando sin make up jasjas,
2020-04-15 1:28:59,"les ruego a todos los del mundo tw no usemos mas el #saqueo #estallidosocial #QueSeVayanTodos quesevayantodos, porque la #ciberpatrullaje se  molestan mucho. o sea no escribir mas #Saqueo #EstallidoSocial les ruego no coloque mas #EstallidoSocial #Saqueo #Saqueo #Saqueo #Saqueo",
2020-04-15 1:28:54,"#EstallaElDolar y no se pueden usar palabras como saqueo ""inútiles"" ""peronistas"" porque parece que te mandan a la cana!!",
2020-04-15 1:28:35,"#MomentoPagni: ¿El malo del barrio?"", en Telenoche - 14/04/2020 • Actualidad En Foco https://t.co/YMWHv8ELsh #EstallaElDolar #TrollsLasPelotas #TwitterComunista #justiciaporfernando #saqueo Reutemann Viviana Canosa Valdés Gerardo Morales #FeinmannEnA24  #BastaBaby",
2020-04-15 1:27:49,"RT @aleM9602: No hay que decir la palabra saqueo porque no le gusta a la CyberPatrulla. Repito, la palabra saqueo es la que no hay que deci…",
2020-04-15 1:27:42,@heliotropos_ Saqueo saqueo saqueo atorrantes K,
2020-04-15 1:26:56,@porquetendencia Es mas grave todo lo que se robo la chorra de @CFKArgentina . O pareciera que un perejil que dice #saqueo pesaria mas. Kris anda a lavar los platos y decile a Maximo que no rompa con el impuesto extraordinario. Bastante mal le hizo Peronia al País. Chorros.,
2020-04-15 1:25:33,"@omarlavieri 1) escriba bien, igual lo corrigió2) lo que está mal está mal ahora, antes y después, no hay porque defender todo 3) es raro lo que pasó, un tipo solo no organiza un saqueo4) guardo mis reservas acerca del hecho",
2020-04-15 1:24:21,@locura22ok Tal cual . El saqueo solo lo pueden hacer los politicos. Saqueadores peronchis e inutiles,
2020-04-15 1:23:33,"entro a esta red un toque y veo que la tendencia es saqueo, todo muy normal",
2020-04-15 1:23:21,"@Michelmadia @QuotesforGoal Financiar un estado inutil es lo que abarata tu salario, hoy los que se creen nobles son la casta politica viviendo del saqueo impositivo.",
2020-04-15 1:23:13,@myriambregman Ahora la palabra #saqueo  en twitter es como decir #bomba en el aeropuerto? Es verdad esto?,
2020-04-15 1:22:04,@Grace19Whitman @juanelegonzalez Uy es peor que saqueo https://t.co/R25eqcLXYJ,
2020-04-15 1:21:49,"Yo sé que hay mucho imbécil en la vuelta.Yo sé que hay mucha gente que no entiende de sarcasmo, ironía, leer entre líneas, el doble sentido, etc pero, castigar a alguien porque escribe la palabra saqueo en un tuit, me parece un poco mucho.",
2020-04-15 1:19:56,"Tuiteó la palabra saqueo, lo fue a buscar la DDI de Balcarce a su casa y, según denuncia, le dijeron ""al presidente no le gustó tu tuit"".El ciberpatrullaje no está bien, está mal.",
2020-04-15 1:19:53,"RT @ProfeLagrotta: Hay que investigar a fondo el boicot a @pugliainvita  y las frases en las paradas de ""Hay hambre hay saqueo"" con los tot…",
2020-04-15 1:18:55,"Milei hablando en infumables sobre ""estallido social"". Es peor que saqueo maestro. Instigando a la sociedad a una violencia inusitada cuando no es así. Además, no está violando la #CuarentenaCoronavirus ? Tanto como Espert y otros imbéciles liberales. #QuedateEnCasa #COVID19",
2020-04-15 1:18:15,RT @ignacioortelli: Si escribo la palabra SAQUEO me vigilan y me arman una causa?,
2020-04-15 1:17:59,@MovimientoSepa Totalmente.Esperemos que el saqueo de @alferdez no sea como el de @CFKArgentina,
2020-04-15 1:17:37,@spitta1969 No pasa nada salvó que digas que alterar las cifras es un saqueo ahí capaz te mandan a la caja a tu casa,
2020-04-15 1:17:33,Parece que al kirchnerismo ahora le pica la palabra saqueo... curioso porque durante 12 años no les molestaba esa palabra mientras saqueaban el país.Las vueltas que da la vida.,
